artist_id,name,type,album_name,descripcion,album_year,album_format,album_id,uri,albums
8,Mood II Swing,artist,Run To Me EP,American house music producers from New York.,2015,0,261450,https://www.discogs.com/artist/8-Mood-II-Swing,https://api.discogs.com/artists/8/releases
8,Mood II Swing,artist,FACT Mix 534,American house music producers from New York.,2016,"File, MP3, Mixed, 320",8060914,https://www.discogs.com/artist/8-Mood-II-Swing,https://api.discogs.com/artists/8/releases
8,Mood II Swing,artist,Strictly Mood II Swing Album Sampler,American house music producers from New York.,2016,"12""",8241317,https://www.discogs.com/artist/8-Mood-II-Swing,https://api.discogs.com/artists/8/releases
8,Mood II Swing,artist,Strictly Mood II Swing,American house music producers from New York.,2016,0,950785,https://www.discogs.com/artist/8-Mood-II-Swing,https://api.discogs.com/artists/8/releases
8,Mood II Swing,artist,Keep On Pushing Harder,American house music producers from New York.,2017,0,707856,https://www.discogs.com/artist/8-Mood-II-Swing,https://api.discogs.com/artists/8/releases
8,Mood II Swing,artist,Mood II Swing Compilation With Bonus Dj Live Mix By Manny Cuevas,American house music producers from New York.,2018,"11xFile, WAV, Comp, RM",12176653,https://www.discogs.com/artist/8-Mood-II-Swing,https://api.discogs.com/artists/8/releases
8,Mood II Swing,artist,Deep Rooted,American house music producers from New York.,2018,"30xFile, FLAC, Comp + File, FLAC, Mixed",15127366,https://www.discogs.com/artist/8-Mood-II-Swing,https://api.discogs.com/artists/8/releases
8,Mood II Swing,artist,Deep Rooted (Album Sampler),American house music producers from New York.,2018,"2xFile, WAV",15903039,https://www.discogs.com/artist/8-Mood-II-Swing,https://api.discogs.com/artists/8/releases
8,Mood II Swing,artist,Get Up,American house music producers from New York.,2019,0,2527738,https://www.discogs.com/artist/8-Mood-II-Swing,https://api.discogs.com/artists/8/releases
9,Care Company,vendor,Dolphins,no description,2001,"CD, Maxi, Promo",347951,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,Untitled,no description,2001,"CD, Promo",1992848,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,Gain Again,no description,2001,0,654237,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,Untitled,no description,2001,0,794894,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,In The Flow,no description,2001,0,193487,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,Gothic Compilation Part XIV,no description,2001,"CD, Comp, Enh",572892,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,Sonic Seducer Cold Hands Seduction Vol. XII,no description,2001,"CD, Comp, Enh + VCD, Comp",598762,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,ZilloScope: New Signs & Sounds 04/01,no description,2001,"CD, Comp, Enh, Promo",2897620,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,ZilloScope: New Signs & Sounds 09/01,no description,2001,"CD, Comp",4288162,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,MotorMusic Promo CD Februar 2001,no description,2001,"CD, Comp, Promo",16806735,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,ZilloScope: New Signs & Sounds 02/03,no description,2003,"CD, Comp, Enh, Smplr",1096064,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
9,Care Company,vendor,Presents Zeitmaschine Remixed,no description,2005,0,310471,https://www.discogs.com/artist/9-Care-Company,https://api.discogs.com/artists/9/releases
11,DJ Dozia,artist,Shape Shifter,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1997,"12""",37345,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Pop Culture #1,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1998,0,315660,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Untitled / Pop Culture,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1999,"12"", Ltd, Promo, Smplr, W/Lbl",515159,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,The Ritual,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2001,0,315661,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Speaking In Love,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2004,"12""",348080,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Oh A E Ya (The Chant),"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2005,0,830823,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Pop Culture #1,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2015,"3xFile, MP3, 320",28863580,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,I'm Lonely,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1997,0,110413,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Horny House,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1998,"CD, Comp",1700949,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Pornstar,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1998,0,143173,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Relocation EP,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1998,0,1474118,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Swell,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1998,0,452051,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,We Are Twisted!,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1999,0,379411,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,We Are Twisted! (A Bit Of The Best And A Lot Of The New),"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1999,0,904651,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Aurally Exciting Remixes,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2000,"CD, Comp",92144,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Rocks Y2K - The Real Dance Club 2,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2000,"2xCD, Mixed",173736,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,My House (DJ Dozia Remixes),"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2000,0,125950,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Excursions 03,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2001,0,80775,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Rising,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2001,0,86803,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Northsoul,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2002,"CDr, Mixed",2164700,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Promo Only Rhythm Club: June 02,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2002,"CD, Comp, Promo",8134095,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Anyway (Men Are From Mars) (Remixes),"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2002,0,100767,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Tumba,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2002,0,413600,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Merry 55 Round -a Remix Ep-,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2003,"CD, EP, Promo",30131222,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Paradise Inferno,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2003,0,13722,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,New Funk Theory / Tonight,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2003,0,113963,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Tonight,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2003,0,123483,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Live @ Roxy 4,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2005,"2xCD, Comp, Mixed",672526,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Psykofuk,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2005,0,76291,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Star 69 Extended Mixes Vol. 6,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2006,"CD, Comp",891182,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,RA.242,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2011,"File, MP3, Mixed, 160",2659721,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,25 Years Of Ovum,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2019,"68xFile, MP3, Comp, 320",14456324,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Work,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2002,0,1567433,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Pornstar,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1998,0,143173,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Swell,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1998,0,452051,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Restless / Skraten'Up,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1999,0,1130681,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Klugh,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1999,0,1848666,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Freedom,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2002,"12""",55568,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Work,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2002,0,1567433,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Queen Club Paris - Summer 2003,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2003,"CD, Comp, Mixed",1285708,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Tonight: The FiveSixMixes,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2003,0,123483,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Late Night With King Britt,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2005,"CD, Comp, Mixed",1238925,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Re:Structured,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2015,0,1757148,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Deep 1er Aniversario,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1998,"CD, Mixed, Promo",5552892,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,New York Afterhours (A Later Shade Of Deep Volume 1),"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1998,0,2454181,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Profound Sounds Vol. 1,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",1999,0,66526,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Headstart Mix,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2001,"CD, Comp, Ltd, Mixed, Promo",1842133,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Boat Party 2001,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2001,0,1271395,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,Black To The Future,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2002,0,128296,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
11,DJ Dozia,artist,TechHouse Session 01,"House producer from Philadelphia, Pennsylviania.
Runs [l=Nou Lion Recordings] and production company [l=Nou Lion Productions].
Nephew of [a=Art Blakey].",2002,0,176698,https://www.discogs.com/artist/11-DJ-Dozia,https://api.discogs.com/artists/11/releases
13,Blaze,artist,Yearnin',"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1985,"12""",190112,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Whatcha Gonna Do,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1986,0,11594,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,If You Should Need A Friend,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1987,0,93190,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Can't Win For Losin',"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1988,0,52665,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,25 Years Later,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1990,0,93194,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,We All Must Live Together,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1990,0,93628,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,So Special,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1990,0,93652,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Why Can't We Live Together,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1993,0,655822,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,#6 Hubert St.,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1993,0,93202,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,#6 Hubert St.,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1994,0,2337643,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Live The Happy Life,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1994,0,124100,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Just A Little Different,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1994,0,93665,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,The Klubhead E.P.,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1995,0,744150,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,The Blaze Tracks E.P.,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1995,0,156573,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Brothers & Sisters,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1995,0,93268,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Fly Away,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1995,0,93598,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,What Can U Do / Only You,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1996,"CD, Comp",5453066,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Dancin',"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1996,0,469013,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Love Comes Around,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1996,0,764419,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,The Colour Funky EP (A Music Perspective),"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1996,0,877376,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,What Can U Do,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1996,0,93624,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Trans-Jazz EP,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1996,0,208347,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Directions,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1997,0,351009,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Feel The Music,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1997,0,709623,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Basic Blaze,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1997,0,93216,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Lovelee Dae,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1997,0,73016,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,My Beat / Shakara (MAW Edit),"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1998,"Acetate, 10""",22583831,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Seasons Of Love,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1998,0,391202,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,My Beat,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1998,0,31918,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Innerside,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1998,0,87641,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Heavenly Stars / Wishing You Were Here (Joey Negro Mixes),"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1999,"Acetate, 12""",20544301,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Cult Of Soul,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1999,0,1849779,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Pure Blaze,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1999,0,266695,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,More Than Gold,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1999,0,1886796,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,The Many Colours Of Blaze,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1999,0,195454,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Funky People,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1999,0,156577,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Blaze Productions,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1999,0,93256,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Wishing You Were Here,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",1999,0,93619,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Elements Of Life,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",2000,0,309696,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Home Is Where The Heart Is,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",2000,0,283934,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Elevation,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",2000,0,93597,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,When I Fall In Love,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",2000,0,93622,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Ekabo / Elements Of Life (Unreleased Mixes),"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",2000,0,93630,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Shine,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",2001,"12""",62147,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
13,Blaze,artist,Fantasy,"New Jersey-based duo.
[a=Chris Herbert] was a member but left the group in the early '90s.",2001,0,168130,https://www.discogs.com/artist/13-Blaze,https://api.discogs.com/artists/13/releases
